title.Tournament,title.DateTime UTC,title.Team1,title.Team2,title.Winner,title.DateTime UTC__precision
LDL 2021 Summer,2021-07-03 11:22:00,LNG Academy,Team Pinnacle,2,0
LDL 2021 Summer,2021-07-03 11:47:00,WanZhen Esports Club,LGD Gaming Young Team,1,0
LDL 2021 Summer,2021-07-03 12:10:00,Team Pinnacle,LNG Academy,2,0
LDL 2021 Summer,2021-07-03 13:00:00,LNG Academy,Team Pinnacle,1,0
LEC 2021 Summer,2021-07-03 14:17:00,Team Vitality,Excel Esports,2,0
LEC 2021 Summer,2021-07-03 15:09:00,FC Schalke 04 Esports,Astralis,2,0
LEC 2021 Summer,2021-07-03 16:10:00,Fnatic,SK Gaming,1,0
LEC 2021 Summer,2021-07-03 17:01:00,Misfits Gaming,G2 Esports,1,0
LEC 2021 Summer,2021-07-03 18:02:00,MAD Lions,Rogue (European Team),2,0
LJL 2021 Summer,2021-07-03 03:58:00,Burning Core,V3 Esports,2,0
LJL 2021 Summer,2021-07-03 05:05:00,AXIZ,Burning Core,1,0
LJL 2021 Summer,2021-07-03 06:49:00,AXIZ,Sengoku Gaming,1,0
LJL 2021 Summer,2021-07-03 07:55:00,Sengoku Gaming,V3 Esports,2,0
LJL 2021 Summer,2021-07-03 09:01:00,Fukuoka SoftBank HAWKS gaming,Rascal Jester,2,0
LJL 2021 Summer,2021-07-03 10:36:00,Rascal Jester,Crest Gaming Act,2,0
LJL 2021 Summer,2021-07-03 12:16:00,Crest Gaming Act,DetonatioN FocusMe,2,0
LJL 2021 Summer,2021-07-03 13:33:00,DetonatioN FocusMe,Fukuoka SoftBank HAWKS gaming,1,0
LLA 2021 Closing,2021-07-03 21:26:00,XTEN Esports,Estral Esports,2,0
LLA 2021 Closing,2021-07-03 22:09:00,Infinity Esports (Latin American Team),Kaos Latin Gamers,1,0
LLA 2021 Closing,2021-07-03 23:14:00,All Knights,Furious Gaming,2,0
LMF 2021 Closing,2021-07-03 01:10:00,Stone Movistar,Savage Esports,2,0
LMF 2021 Closing,2021-07-03 02:04:00,Naguara Team,WAP Esports,1,0
LPL 2021 Summer,2021-07-03 07:20:00,Team WE,Oh My God,1,0
LPL 2021 Summer,2021-07-03 08:07:00,Team WE,Oh My God,2,0
LPL 2021 Summer,2021-07-03 08:57:00,Team WE,Oh My God,2,0
LPL 2021 Summer,2021-07-03 09:23:00,Rare Atom,LNG Esports,1,0
LPL 2021 Summer,2021-07-03 10:32:00,LNG Esports,Rare Atom,2,0
LPL 2021 Summer,2021-07-03 11:20:00,FunPlus Phoenix,Invictus Gaming,2,0
LPL 2021 Summer,2021-07-03 12:17:00,FunPlus Phoenix,Invictus Gaming,2,0
SL 2021 Closing,2021-07-03 00:44:00,Cienciano Esports,Luxor Gaming,2,0
SL 2021 Closing,2021-07-03 02:11:00,Instinct Gaming,Sport Boys Association,2,0
SL 2021 Closing,2021-07-03 03:25:00,Incubus,Deliverance Esports Peru,1,0
TCL 2021 Summer,2021-07-03 12:30:00,Galakticos,SuperMassive Blaze,1,0
TCL 2021 Summer,2021-07-03 13:12:00,5 Ronin,Beşiktaş Esports,2,0
TCL 2021 Summer,2021-07-03 14:13:00,NASR eSports Turkey,Team AURORA,1,0
TCL 2021 Summer,2021-07-03 15:09:00,1907 Fenerbahçe Esports,Dark Passage,2,0
TCL 2021 Summer,2021-07-03 16:01:00,Istanbul Wildcats,Galatasaray Esports,2,0
Tempest League 2021 Season,2021-07-03 00:01:00,Bandits Gaming,Fuego,2,0
Tempest League 2021 Season,2021-07-03 00:26:00,Red Rooster Team,Vandals Esports,1,0
Tempest League 2021 Season,2021-07-03 01:31:00,Saprissa Esports,Fatal Ambition,2,0
Tempest League 2021 Season,2021-07-03 02:37:00,Project Guardians,Goat Esports,1,0
Tempest League 2021 Season,2021-07-03 23:03:00,Hipotenusa Esports,Stark (Latin American Team),2,0
UEM 2021 Playoffs,2021-07-03 08:42:00,Zero Two,Pirates UA,2,0
UEM 2021 Playoffs,2021-07-03 09:38:00,Pirates UA,Zero Two,1,0
UEM 2021 Playoffs,2021-07-03 10:26:00,YTU DOGDOK ESPORTS,Esports Team Twente,1,0
UEM 2021 Playoffs,2021-07-03 11:21:00,Esports Team Twente,YTU DOGDOK ESPORTS,1,0
UEM 2021 Playoffs,2021-07-03 12:06:00,YTU DOGDOK ESPORTS,Esports Team Twente,2,0
UPL 2021 Summer,2021-07-03 00:26:00,Dare Black,Converse University,1,0
UPL 2021 Summer,2021-07-03 00:44:00,RockTribeEsports,Striking Vipers Maestros,2,0
UPL 2021 Summer,2021-07-03 00:47:00,Mercenaries,ConViction,2,0
UPL 2021 Summer,2021-07-03 00:48:00,Not Zoos,Purdue University Northwest,1,0
UPL 2021 Summer,2021-07-03 01:33:00,Converse University,Dare Black,1,0
UPL 2021 Summer,2021-07-03 01:39:00,Striking Vipers Maestros,RockTribeEsports,2,0
UPL 2021 Summer,2021-07-03 02:35:00,Dare Black,Converse University,2,0
UPL 2021 Summer,2021-07-03 21:43:00,Striking Vipers Champions,Synthetic Esports,2,0
UPL 2021 Summer,2021-07-03 22:44:00,Striking Vipers Champions,Synthetic Esports,1,0
UPL 2021 Summer,2021-07-03 23:40:00,Synthetic Esports,Striking Vipers Champions,2,0
VL 2021 Closing,2021-07-03 00:49:00,Cattleya Gaming,AceS GaminG,2,0
VL 2021 Closing,2021-07-03 01:40:00,Descuydado Esports,Skull Cracker,1,0
VL 2021 Closing,2021-07-03 02:50:00,Pirate Dream,AGD E-Sports,2,0
DDH 2021 Closing,2021-07-02 01:08:00,Atomic México,Arctic Gaming Mexico,2,0
DDH 2021 Closing,2021-07-02 02:31:00,Naguara Mexico,We Talent,2,0
DDH 2021 Closing,2021-07-02 03:13:00,The Kings,Six Karma,1,0
LCK 2021 Summer,2021-07-02 06:12:00,Nongshim RedForce,DWG KIA,2,0
LCK 2021 Summer,2021-07-02 08:36:00,Nongshim RedForce,DWG KIA,1,0
LCK 2021 Summer,2021-07-02 09:38:00,Nongshim RedForce,DWG KIA,1,0
LCK 2021 Summer,2021-07-02 10:35:00,Fredit BRION,KT Rolster,2,0
LCK 2021 Summer,2021-07-02 12:13:00,KT Rolster,Fredit BRION,1,0
LCS 2021 Summer,2021-07-02 21:10:00,Team Liquid,100 Thieves,2,0
LCS 2021 Summer,2021-07-02 23:05:00,FlyQuest,Evil Geniuses.NA,2,0
LDL 2021 Summer,2021-07-02 06:12:00,Young Miracles,Rare Atom Period,2,0
LDL 2021 Summer,2021-07-02 06:13:00,TWELVE,Top Esports Challenger,2,0
LDL 2021 Summer,2021-07-02 06:59:00,TWELVE,Top Esports Challenger,2,0
LDL 2021 Summer,2021-07-02 07:01:00,Young Miracles,Rare Atom Period,1,0
LDL 2021 Summer,2021-07-02 07:52:00,Young Miracles,Rare Atom Period,2,0
LDL 2021 Summer,2021-07-02 08:06:00,Royal Club,Bilibili Gaming Junior,1,0
LDL 2021 Summer,2021-07-02 08:56:00,Royal Club,Bilibili Gaming Junior,1,0
LDL 2021 Summer,2021-07-02 09:11:00,Team WE Academy,Invictus Gaming Young,1,0
LDL 2021 Summer,2021-07-02 10:04:00,Team WE Academy,Invictus Gaming Young,1,0
LDL 2021 Summer,2021-07-02 10:19:00,Shu Dai Xiong Gaming,V5 87,2,0
LDL 2021 Summer,2021-07-02 11:01:00,V5 87,Shu Dai Xiong Gaming,1,0
LDL 2021 Summer,2021-07-02 11:08:00,All Combo,Rogue Warriors Shark,2,0
LDL 2021 Summer,2021-07-02 11:50:00,Rogue Warriors Shark,All Combo,1,0
LEC 2021 Summer,2021-07-02 15:21:00,Astralis,Team Vitality,1,0
LEC 2021 Summer,2021-07-02 16:09:00,Rogue (European Team),SK Gaming,1,0
LEC 2021 Summer,2021-07-02 16:57:00,Misfits Gaming,MAD Lions,2,0
LEC 2021 Summer,2021-07-02 17:49:00,Fnatic,FC Schalke 04 Esports,2,0
LEC 2021 Summer,2021-07-02 18:31:00,Excel Esports,G2 Esports,1,0
LHE 2021 Closing,2021-07-02 00:26:00,Furious Gaming Chile,Bencheados,2,0
LHE 2021 Closing,2021-07-02 01:46:00,Movistar Optix,LDM Esports,1,0
LHE 2021 Closing,2021-07-02 21:31:00,Furious Gaming Chile,Movistar Optix,2,0
LMF 2021 Closing,2021-07-02 00:06:00,Naguara Team,Boca Juniors Gaming,2,0
LMF 2021 Closing,2021-07-02 01:12:00,Maycam Evolve Gaming,Undead Gaming,2,0
LMF 2021 Closing,2021-07-02 02:03:00,Globant Emerald,WAP Esports,1,0
LMF 2021 Closing,2021-07-02 20:59:00,eBRO Gaming,Maycam Evolve Gaming,2,0
LMF 2021 Closing,2021-07-02 21:50:00,Ualá Pampas,Globant Emerald,2,0
LMF 2021 Closing,2021-07-02 22:53:00,CASLA Esports,Undead Gaming,1,0
LMF 2021 Closing,2021-07-02 23:54:00,Boca Juniors Gaming,River Plate Gaming,2,0
LPL 2021 Summer,2021-07-02 09:16:00,Rogue Warriors,LGD Gaming,2,0
LPL 2021 Summer,2021-07-02 10:03:00,LGD Gaming,Rogue Warriors,1,0
LPL 2021 Summer,2021-07-02 11:17:00,JD Gaming,Ultra Prime,1,0
LPL 2021 Summer,2021-07-02 12:02:00,Ultra Prime,JD Gaming,2,0
NA Academy 2021 Summer,2021-07-02 00:30:00,Immortals Academy,FlyQuest Academy,2,0
SL 2021 Closing,2021-07-02 00:44:00,Deliverance Esports Peru,Instinct Gaming,1,0
SL 2021 Closing,2021-07-02 02:27:00,Incubus,Sport Boys Association,2,0
SL 2021 Closing,2021-07-02 03:09:00,Cienciano Esports,Diamond Doves,1,0
SL 2021 Closing,2021-07-02 23:31:00,Polaris Gaming,Diamond Doves,1,0
Tempest League 2021 Season,2021-07-02 00:29:00,Stark (Latin American Team),3SG,2,0
Tempest League 2021 Season,2021-07-02 01:25:00,Delfines Esports,TopHard Esports,1,0
Tempest League 2021 Season,2021-07-02 02:34:00,Janus Vipers,Valhalla Legion,1,0
Turkey Academy 2021 Summer,2021-07-02 13:37:00,Galatasaray Academy,NASR eSports Turkey Academy,1,0
Turkey Academy 2021 Summer,2021-07-02 14:50:00,Team AURORA Academy,Galakticos Academy,2,0
Turkey Academy 2021 Summer,2021-07-02 15:45:00,Dark Passage Academy,SuperMassive Blaze Academy,1,0
Turkey Academy 2021 Summer,2021-07-02 16:54:00,Istanbul Wildcats Academy,5 Ronin Academy,1,0
Turkey Academy 2021 Summer,2021-07-02 17:44:00,Beşiktaş Academy,1907 Fenerbahçe Academy,2,0
UPL 2021 Summer,2021-07-02 23:44:00,Striking Vipers Maestros,RockTribeEsports,2,0
UPL 2021 Summer,2021-07-02 23:51:00,ConViction,Mercenaries,1,0
UPL 2021 Summer,2021-07-02 23:52:00,Purdue University Northwest,Not Zoos,2,0
VL 2021 Closing,2021-07-02 23:21:00,GeekSide Esports,God's Plan,2,0
Baltic Masters 2021 Summer,2021-07-01 15:30:00,Medieval Riga,Wortex Gaming,1,0
Baltic Masters 2021 Summer,2021-07-01 17:00:00,GOEXANIMO,Method2Madness,1,0
Baltic Masters 2021 Summer,2021-07-01 17:44:00,Goskilla,Iron Wolves,2,0
DDH 2021 Closing,2021-07-01 01:04:00,Atomic México,Team Aze,2,0
DDH 2021 Closing,2021-07-01 01:49:00,Janus Esports,Respawn Esports,2,0
DDH 2021 Closing,2021-07-01 02:59:00,Kings of the North,Six Karma,2,0
DDH 2021 Closing,2021-07-01 22:34:00,Kings of the North,Janus Esports,1,0
DDH 2021 Closing,2021-07-01 23:51:00,Team Aze,Respawn Esports,1,0
EBL Season 9,2021-07-01 16:29:00,Split Raiders,Zero Tenacity,2,0
EBL Season 9,2021-07-01 17:32:00,Crvena zvezda Esports,x25 Esports,1,0
EBL Season 9,2021-07-01 18:35:00,Nexus KTRL,Valiance,2,0
EBL Season 9,2021-07-01 19:31:00,ASUS ROG ELITE,NK Osijek Esport,1,0
Hextech Series 1st Div 2021 Split 2,2021-07-01 15:49:00,LK Gaming,UCAM Esports Club Academy,1,0
Hextech Series 1st Div 2021 Split 2,2021-07-01 17:01:00,Pawn Gaming (Spanish Team),Zeta Gaming,2,0
Hextech Series 1st Div 2021 Split 2,2021-07-01 18:09:00,FROM ZERO TO HERO,Phlox Gaming,1,0
Hitpoint Masters 2021 Summer,2021-07-01 15:10:00,Dark Tigers,Dynamo Eclot,2,0
Hitpoint Masters 2021 Summer,2021-07-01 17:08:00,Inside Games,Inaequalis,1,0
Hitpoint Masters 2021 Summer,2021-07-01 18:26:00,eSuba,SINNERS Esports,1,0
Hitpoint Masters 2021 Summer,2021-07-01 19:27:00,BRUTE,Vikingekrig Esports,2,0
LCK 2021 Summer,2021-07-01 05:58:00,Hanwha Life Esports,DRX,1,0
LCK 2021 Summer,2021-07-01 08:38:00,DRX,Hanwha Life Esports,2,0
LCK 2021 Summer,2021-07-01 09:33:00,Afreeca Freecs,Liiv SANDBOX,2,0
LCK 2021 Summer,2021-07-01 11:45:00,Afreeca Freecs,Liiv SANDBOX,1,0
LCK 2021 Summer,2021-07-01 12:38:00,Liiv SANDBOX,Afreeca Freecs,1,0
LDL 2021 Summer,2021-07-01 06:12:00,WanZhen Esports Club,MAX (Chinese Team),1,0
LDL 2021 Summer,2021-07-01 06:13:00,Oh My Dream,Suning-S,2,0
LDL 2021 Summer,2021-07-01 07:05:00,Oh My Dream,Suning-S,2,0
LDL 2021 Summer,2021-07-01 07:06:00,MAX (Chinese Team),WanZhen Esports Club,1,0
LDL 2021 Summer,2021-07-01 07:56:00,WanZhen Esports Club,MAX (Chinese Team),1,0
LDL 2021 Summer,2021-07-01 08:15:00,LGD Gaming Young Team,EDward Gaming Youth Team,2,0
LDL 2021 Summer,2021-07-01 08:59:00,LGD Gaming Young Team,EDward Gaming Youth Team,2,0
LDL 2021 Summer,2021-07-01 09:09:00,Ultra Prime Academy,Kaisa Gaming,1,0
LDL 2021 Summer,2021-07-01 09:53:00,Kaisa Gaming,Ultra Prime Academy,1,0
LDL 2021 Summer,2021-07-01 10:08:00,Joy Dream,FunPlus Phoenix Blaze,2,0
LDL 2021 Summer,2021-07-01 10:54:00,Ultra Prime Academy,Kaisa Gaming,1,0
LDL 2021 Summer,2021-07-01 11:01:00,Joy Dream,FunPlus Phoenix Blaze,1,0
LDL 2021 Summer,2021-07-01 11:53:00,Joy Dream,FunPlus Phoenix Blaze,1,0
LDL 2021 Summer,2021-07-01 12:43:00,ThunderTalk Gaming Young,Team Pinnacle,1,0
LDL 2021 Summer,2021-07-01 13:40:00,Team Pinnacle,ThunderTalk Gaming Young,1,0
LDL 2021 Summer,2021-07-01 14:33:00,ThunderTalk Gaming Young,Team Pinnacle,2,0
LFL 2021 Summer,2021-07-01 15:09:00,Team MCES,GameWard,2,0
LFL 2021 Summer,2021-07-01 16:47:00,GamersOrigin,Izi Dream,1,0
LFL 2021 Summer,2021-07-01 17:41:00,Team BDS,Misfits Premier,1,0
LFL 2021 Summer,2021-07-01 18:43:00,Karmine Corp,Vitality.Bee,1,0
LFL 2021 Summer,2021-07-01 19:41:00,Solary,LDLC OL,1,0
LHE 2021 Closing,2021-07-01 00:37:00,Santiago Wanderers eSports,Cruzados Esports,2,0
LHE 2021 Closing,2021-07-01 01:29:00,Newstar,Movistar Optix,2,0
LHE 2021 Closing,2021-07-01 21:30:00,Kaos Latin Gamers Academy,Cruzados Esports,2,0
LHE 2021 Closing,2021-07-01 22:40:00,Santiago Wanderers eSports,Rebirth eSports,2,0
LHE 2021 Closing,2021-07-01 23:41:00,Newstar,Dark Horse,2,0
LMF 2021 Closing,2021-07-01 00:53:00,Stone Movistar,CASLA Esports,2,0
LMF 2021 Closing,2021-07-01 01:53:00,Globant Emerald,River Plate Gaming,1,0
LMF 2021 Closing,2021-07-01 20:52:00,River Plate Gaming,Savage Esports,1,0
LMF 2021 Closing,2021-07-01 21:53:00,eBRO Gaming,Stone Movistar,1,0
LMF 2021 Closing,2021-07-01 22:52:00,Ualá Pampas,CASLA Esports,1,0
LVP SL 2021 Summer,2021-07-01 15:44:00,Cream Real Betis.EU,UCAM Esports Club,1,0
LVP SL 2021 Summer,2021-07-01 16:30:00,BCN Squad,S2V Esports,1,0
LVP SL 2021 Summer,2021-07-01 17:30:00,eMonkeyz,Team Queso,1,0
LVP SL 2021 Summer,2021-07-01 18:31:00,MAD Lions Madrid,Movistar Riders,1,0
LVP SL 2021 Summer,2021-07-01 19:33:00,Vodafone Giants.Spain,G2 Arctic,2,0
NA Academy 2021 Summer,2021-07-01 00:26:00,Team Liquid Academy,Cloud9 Academy,1,0
NA Academy 2021 Summer,2021-07-01 19:42:00,CLG Academy,Evil Geniuses Academy,2,0
NA Academy 2021 Summer,2021-07-01 19:48:00,Golden Guardians Academy,Dignitas Academy,1,0
NA Academy 2021 Summer,2021-07-01 20:37:00,Evil Geniuses Academy,CLG Academy,2,0
NA Academy 2021 Summer,2021-07-01 20:43:00,Dignitas Academy,Golden Guardians Academy,1,0
NA Academy 2021 Summer,2021-07-01 21:29:00,Team Liquid Academy,100 Thieves Academy,1,0
NA Academy 2021 Summer,2021-07-01 21:33:00,Cloud9 Academy,TSM Academy,1,0
NA Academy 2021 Summer,2021-07-01 22:27:00,100 Thieves Academy,Team Liquid Academy,2,0
NA Academy 2021 Summer,2021-07-01 22:28:00,TSM Academy,Cloud9 Academy,2,0
NA Academy 2021 Summer,2021-07-01 23:22:00,Immortals Academy,FlyQuest Academy,1,0
NLC 2021 Summer,2021-07-01 14:24:00,Godsent,Dusty,2,0
NLC 2021 Summer,2021-07-01 15:48:00,BT Excel,Riddle Esports,2,0
NLC 2021 Summer,2021-07-01 16:49:00,Galaxy Racer Esports EU Male,Granit Gaming,1,0
NLC 2021 Summer,2021-07-01 18:00:00,Nordavind,Team Singularity,2,0
NLC 2021 Summer,2021-07-01 18:50:00,Resolve,Fnatic Rising,2,0
NLC 2021 Summer,2021-07-01 19:43:00,Tricked Esport,KOVA Esports,1,0
PG Nationals 2021 Summer,2021-07-01 16:42:00,Outplayed,Mkers,1,0
PG Nationals 2021 Summer,2021-07-01 17:31:00,Samsung Morning Stars,Cyberground Gaming,1,0
PG Nationals 2021 Summer,2021-07-01 18:28:00,Gaia Esports,Axolotl,1,0
PG Nationals 2021 Summer,2021-07-01 19:22:00,GGEsports,Macko Esports,2,0
PRM Pro Division 2021 Summer,2021-07-01 15:22:00,GamerLegion,Unicorns Of Love Sexy Edition,1,0
PRM Pro Division 2021 Summer,2021-07-01 16:28:00,mousesports,WAVE Esports,1,0
PRM Pro Division 2021 Summer,2021-07-01 17:56:00,E WIE EINFACH E-SPORTS,Berlin International Gaming,1,0
PRM Pro Division 2021 Summer,2021-07-01 18:47:00,EURONICS Gaming,FC Schalke 04 Evolution,1,0
PRM Pro Division 2021 Summer,2021-07-01 19:50:00,PENTA 1860,SK Gaming Prime,2,0
SL 2021 Closing,2021-07-01 23:42:00,Luxor Gaming,Polaris Gaming,2,0
Tempest League 2021 Season,2021-07-01 00:36:00,3SG,Bandits Gaming,2,0
Tempest League 2021 Season,2021-07-01 01:25:00,Fatal Ambition,Delfines Esports,1,0
Tempest League 2021 Season,2021-07-01 02:44:00,Janus Vipers,Saprissa Esports,1,0
Tempest League 2021 Season,2021-07-01 23:02:00,Quisqueya Esports,Hipotenusa Esports,2,0
TES Norway 2021 Summer,2021-07-01 16:53:00,Wizard esports,Rich Gang (Norwegian Team),2,0
TES Norway 2021 Summer,2021-07-01 17:57:00,Wizard esports,Rich Gang (Norwegian Team),2,0
TES Sweden 2021 Summer,2021-07-01 15:31:00,Verax Esports,UniQ Esports Club,2,0
TES Sweden 2021 Summer,2021-07-01 16:44:00,UniQ Esports Club,Lanomania,1,0
TES Sweden 2021 Summer,2021-07-01 17:44:00,FALKN,Lanomania,1,0
TES Sweden 2021 Summer,2021-07-01 17:52:00,Alingsås Esport,Aqualix Esports,1,0
TES Sweden 2021 Summer,2021-07-01 18:48:00,Aqualix Esports,Lundqvist Lightside,2,0
TES Sweden 2021 Summer,2021-07-01 18:50:00,Hybrid Esports,Alingsås Esport,2,0
Turkey Academy 2021 Summer,2021-07-01 13:32:00,SuperMassive Blaze Academy,Galakticos Academy,1,0
Turkey Academy 2021 Summer,2021-07-01 15:29:00,NASR eSports Turkey Academy,Team AURORA Academy,1,0
Turkey Academy 2021 Summer,2021-07-01 16:14:00,1907 Fenerbahçe Academy,Dark Passage Academy,2,0
Turkey Academy 2021 Summer,2021-07-01 17:33:00,Galatasaray Academy,Istanbul Wildcats Academy,2,0
VL 2021 Closing,2021-07-01 00:51:00,AceS GaminG,Cattleya Gaming,1,0
VL 2021 Closing,2021-07-01 01:52:00,Descuydado Esports,Skull Cracker,1,0
VL 2021 Closing,2021-07-01 02:56:00,Pirate Dream,AGD E-Sports,1,0
CBLOL Academy 2021 Split 2,2021-06-30 19:48:00,INTZ Academy,Vorax Liberty Academy,2,0
CBLOL Academy 2021 Split 2,2021-06-30 20:59:00,Netshoes Miners Academy,paiN Gaming Academy,1,0
CBLOL Academy 2021 Split 2,2021-06-30 21:52:00,KaBuM! Academy,Flamengo Academy,2,0
CBLOL Academy 2021 Split 2,2021-06-30 22:50:00,RED Academy,FURIA Academy,1,0
CBLOL Academy 2021 Split 2,2021-06-30 23:44:00,LOUD Academy,Rensga Academy,1,0
DDH 2021 Closing,2021-06-30 22:43:00,We Talent,The Kings,2,0
DDH 2021 Closing,2021-06-30 23:28:00,Arctic Gaming Mexico,Naguara Mexico,1,0
GL 2021 Closing,2021-06-30 00:56:00,Braves Rising,Team Anomaly Breaker,1,0
GLL 2021 Summer,2021-06-30 15:15:00,Team Phantasma,Team Refuse,1,0
GLL 2021 Summer,2021-06-30 16:23:00,Gamespace Mediterranean College Esports,Umbra Divinus Gaming,1,0
GLL 2021 Summer,2021-06-30 17:13:00,CowBoySquad Imperials Esports,WLGaming Esports,2,0
GLL 2021 Summer,2021-06-30 18:03:00,Zerolag Esports,Anorthosis Famagusta Esports,2,0
Hitpoint Challengers 2021 Summer,2021-06-30 15:47:00,Gaming Team Kravaře,Dark Tigers Academy,2,0
Hitpoint Challengers 2021 Summer,2021-06-30 16:48:00,BRUTE Talents,Team Universe,1,0
Hitpoint Challengers 2021 Summer,2021-06-30 17:54:00,Inside Games Academy,eSuba Academy,2,0
Hitpoint Challengers 2021 Summer,2021-06-30 18:55:00,Dynamo Eclot Academy,Esport Academy,1,0
LCK 2021 Summer,2021-06-30 05:57:00,T1,KT Rolster,1,0
LCK 2021 Summer,2021-06-30 08:47:00,KT Rolster,T1,1,0
LCK 2021 Summer,2021-06-30 09:50:00,KT Rolster,T1,2,0
LCK 2021 Summer,2021-06-30 10:47:00,Fredit BRION,Gen.G,2,0
LCK 2021 Summer,2021-06-30 12:17:00,Gen.G,Fredit BRION,2,0
LCK 2021 Summer,2021-06-30 13:15:00,Fredit BRION,Gen.G,2,0
LCO 2021 Split 2,2021-06-30 07:58:00,PEACE (Oceanic Team),Legacy Esports,2,0
LCO 2021 Split 2,2021-06-30 08:40:00,MAMMOTH,Gravitas,2,0
LCO 2021 Split 2,2021-06-30 09:37:00,ORDER,Dire Wolves,1,0
LCO 2021 Split 2,2021-06-30 10:38:00,Chiefs Esports Club,Pentanet.GG,1,0
LDL 2021 Summer,2021-06-30 06:16:00,Rogue Warriors Shark,Team WE Academy,2,0
LDL 2021 Summer,2021-06-30 06:16:00,V5 87,Bilibili Gaming Junior,1,0
LDL 2021 Summer,2021-06-30 07:09:00,Rogue Warriors Shark,Team WE Academy,2,0
LDL 2021 Summer,2021-06-30 07:22:00,Bilibili Gaming Junior,V5 87,2,0
LDL 2021 Summer,2021-06-30 08:24:00,Young Miracles,Invictus Gaming Young,1,0
LDL 2021 Summer,2021-06-30 08:43:00,Shu Dai Xiong Gaming,Top Esports Challenger,2,0
LDL 2021 Summer,2021-06-30 09:17:00,Young Miracles,Invictus Gaming Young,1,0
LDL 2021 Summer,2021-06-30 09:39:00,Shu Dai Xiong Gaming,Top Esports Challenger,2,0
LDL 2021 Summer,2021-06-30 10:31:00,TWELVE,Royal Club,2,0
LDL 2021 Summer,2021-06-30 10:39:00,All Combo,Rare Atom Period,2,0
LDL 2021 Summer,2021-06-30 11:17:00,TWELVE,Royal Club,2,0
LDL 2021 Summer,2021-06-30 11:27:00,All Combo,Rare Atom Period,2,0
LFL 2021 Summer,2021-06-30 15:17:00,LDLC OL,Misfits Premier,2,0
LFL 2021 Summer,2021-06-30 16:41:00,Vitality.Bee,Izi Dream,1,0
LFL 2021 Summer,2021-06-30 17:39:00,Karmine Corp,Team MCES,1,0
LFL 2021 Summer,2021-06-30 18:40:00,GameWard,Solary,1,0
LFL 2021 Summer,2021-06-30 19:39:00,Team BDS,GamersOrigin,2,0
LHE 2021 Closing,2021-06-30 21:31:00,Dark Horse,Kaos Latin Gamers Academy,2,0
LHE 2021 Closing,2021-06-30 22:51:00,LDM Esports,Furious Gaming Chile,2,0
LHE 2021 Closing,2021-06-30 23:43:00,Rebirth eSports,Bencheados,2,0
LMF 2021 Closing,2021-06-30 00:37:00,Boca Juniors Gaming,Savage Esports,2,0
LMF 2021 Closing,2021-06-30 01:41:00,Ualá Pampas,Stone Movistar,1,0
LMF 2021 Closing,2021-06-30 20:53:00,Undead Gaming,eBRO Gaming,1,0
LMF 2021 Closing,2021-06-30 21:58:00,WAP Esports,Boca Juniors Gaming,2,0
LMF 2021 Closing,2021-06-30 22:49:00,Maycam Evolve Gaming,Naguara Team,1,0
LMF 2021 Closing,2021-06-30 23:52:00,Savage Esports,Ualá Pampas,2,0
LPL 2021 Summer,2021-06-30 09:21:00,Bilibili Gaming,Team WE,1,0
LPL 2021 Summer,2021-06-30 10:12:00,Bilibili Gaming,Team WE,2,0
LPL 2021 Summer,2021-06-30 11:11:00,Bilibili Gaming,Team WE,2,0
LPL 2021 Summer,2021-06-30 11:19:00,Top Esports,Royal Never Give Up,2,0
LPL 2021 Summer,2021-06-30 12:09:00,Royal Never Give Up,Top Esports,2,0
LPL 2021 Summer,2021-06-30 12:59:00,Top Esports,Royal Never Give Up,1,0
NA Academy 2021 Summer,2021-06-30 19:35:00,100 Thieves Academy,CLG Academy,1,0
NA Academy 2021 Summer,2021-06-30 19:35:00,Dignitas Academy,Immortals Academy,2,0
NA Academy 2021 Summer,2021-06-30 20:47:00,Dignitas Academy,Immortals Academy,1,0
NA Academy 2021 Summer,2021-06-30 20:53:00,100 Thieves Academy,CLG Academy,1,0
NA Academy 2021 Summer,2021-06-30 21:45:00,Evil Geniuses Academy,FlyQuest Academy,2,0
NA Academy 2021 Summer,2021-06-30 21:58:00,TSM Academy,Golden Guardians Academy,1,0
NA Academy 2021 Summer,2021-06-30 22:34:00,Evil Geniuses Academy,FlyQuest Academy,2,0
NA Academy 2021 Summer,2021-06-30 22:45:00,Golden Guardians Academy,TSM Academy,1,0
NA Academy 2021 Summer,2021-06-30 23:22:00,Team Liquid Academy,Cloud9 Academy,2,0
NLC 2021 Summer,2021-06-30 15:24:00,Godsent,Granit Gaming,1,0
NLC 2021 Summer,2021-06-30 16:39:00,Galaxy Racer Esports EU Male,Tricked Esport,2,0
NLC 2021 Summer,2021-06-30 17:35:00,BT Excel,Fnatic Rising,1,0
NLC 2021 Summer,2021-06-30 18:25:00,Riddle Esports,Resolve,1,0
NLC 2021 Summer,2021-06-30 19:34:00,Team Singularity,KOVA Esports,1,0
PG Nationals 2021 Summer,2021-06-30 16:17:00,Axolotl,GGEsports,1,0
PG Nationals 2021 Summer,2021-06-30 17:27:00,Mkers,Samsung Morning Stars,2,0
PG Nationals 2021 Summer,2021-06-30 19:06:00,Macko Esports,Outplayed,1,0
PG Nationals 2021 Summer,2021-06-30 19:39:00,Cyberground Gaming,Gaia Esports,2,0
